Country,Store ID,Product Category,Product ID,Inflation Rate,GDP Growth Rate,Date of Sale,Price Sold,Units Sold,Year-Month
France,8,Mens,1,2.4,-1.83,2023-05-08,36.0,26,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-08,36.0,11,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-09,36.0,37,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-09,36.0,26,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-09,36.0,16,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-10,36.0,35,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-10,36.0,27,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-10,36.0,11,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-11,36.0,39,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-11,36.0,22,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-11,36.0,15,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-12,36.0,40,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-12,36.0,27,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-12,36.0,15,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-13,36.0,42,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-13,36.0,25,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-13,36.0,14,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-14,36.0,38,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-14,36.0,30,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-14,36.0,16,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-15,36.0,42,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-15,36.0,30,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-15,36.0,17,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-16,36.0,38,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-16,36.0,32,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-16,36.0,17,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-17,36.0,41,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-17,36.0,30,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-17,36.0,13,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-18,36.0,42,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-18,36.0,27,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-18,36.0,19,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-19,36.0,45,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-19,36.0,34,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-19,36.0,17,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-20,36.0,47,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-20,36.0,28,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-20,36.0,17,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-21,36.0,50,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-21,36.0,34,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-21,36.0,21,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-22,36.0,51,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-22,36.0,36,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-22,36.0,21,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-23,36.0,52,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-23,36.0,33,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-23,36.0,18,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-24,36.0,51,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-24,36.0,32,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-24,36.0,22,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-25,36.0,50,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-25,36.0,34,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-25,36.0,20,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-26,36.0,53,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-26,36.0,39,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-26,36.0,21,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-27,36.0,51,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-27,36.0,40,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-27,36.0,20,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-28,36.0,53,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-28,36.0,35,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-28,36.0,24,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-29,36.0,57,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-29,36.0,38,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-29,36.0,20,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-30,36.0,60,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-30,36.0,39,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-30,36.0,23,2023-05
France,7,Mens,1,2.4,-1.83,2023-05-31,36.0,60,2023-05
France,8,Mens,1,2.4,-1.83,2023-05-31,36.0,43,2023-05
France,9,Mens,1,2.4,-1.83,2023-05-31,36.0,21,2023-05
France,7,Mens,1,7.56,-0.74,2023-06-01,39.0,27,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-01,39.0,15,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-01,39.0,14,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-02,39.0,32,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-02,39.0,16,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-02,39.0,14,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-03,39.0,31,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-03,39.0,21,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-03,39.0,17,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-04,39.0,35,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-04,39.0,20,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-04,39.0,20,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-05,39.0,41,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-05,39.0,20,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-05,39.0,21,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-06,39.0,42,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-06,39.0,26,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-06,39.0,21,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-07,39.0,45,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-07,39.0,28,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-07,39.0,23,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-08,39.0,49,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-08,39.0,26,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-08,39.0,29,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-09,39.0,53,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-09,39.0,31,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-09,39.0,28,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-10,39.0,57,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-10,39.0,35,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-10,39.0,31,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-11,39.0,57,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-11,39.0,33,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-11,39.0,32,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-12,39.0,66,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-12,39.0,41,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-12,39.0,35,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-13,39.0,67,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-13,39.0,40,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-13,39.0,41,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-14,39.0,73,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-14,39.0,46,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-14,39.0,38,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-15,39.0,79,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-15,39.0,47,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-15,39.0,47,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-16,39.0,87,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-16,39.0,54,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-16,39.0,48,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-17,39.0,96,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-17,39.0,52,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-17,39.0,50,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-18,39.0,103,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-18,39.0,62,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-18,39.0,52,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-19,39.0,105,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-19,39.0,63,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-19,39.0,61,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-20,39.0,115,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-20,39.0,67,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-20,39.0,63,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-21,39.0,127,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-21,39.0,73,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-21,39.0,68,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-22,39.0,135,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-22,39.0,78,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-22,39.0,76,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-23,39.0,144,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-23,39.0,83,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-23,39.0,80,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-24,39.0,157,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-24,39.0,92,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-24,39.0,89,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-25,39.0,164,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-25,39.0,101,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-25,39.0,90,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-26,39.0,180,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-26,39.0,105,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-26,39.0,101,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-27,39.0,192,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-27,39.0,111,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-27,39.0,104,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-28,39.0,205,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-28,39.0,121,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-28,39.0,114,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-29,39.0,222,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-29,39.0,134,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-29,39.0,126,2023-06
France,7,Mens,1,7.56,-0.74,2023-06-30,39.0,237,2023-06
France,8,Mens,1,7.56,-0.74,2023-06-30,39.0,141,2023-06
France,9,Mens,1,7.56,-0.74,2023-06-30,39.0,130,2023-06
France,7,Mens,1,6.43,-0.23,2023-07-01,41.5,32,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-01,41.5,23,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-01,41.5,27,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-02,41.5,29,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-02,41.5,24,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-02,41.5,31,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-03,41.5,36,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-03,41.5,21,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-03,41.5,27,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-04,41.5,34,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-04,41.5,24,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-04,41.5,34,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-05,41.5,40,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-05,41.5,29,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-05,41.5,35,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-06,41.5,37,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-06,41.5,29,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-06,41.5,38,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-07,41.5,42,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-07,41.5,29,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-07,41.5,38,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-08,41.5,45,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-08,41.5,34,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-08,41.5,38,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-09,41.5,48,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-09,41.5,32,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-09,41.5,45,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-10,41.5,51,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-10,41.5,37,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-10,41.5,47,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-11,41.5,54,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-11,41.5,36,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-11,41.5,48,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-12,41.5,55,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-12,41.5,43,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-12,41.5,54,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-13,41.5,59,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-13,41.5,46,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-13,41.5,52,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-14,41.5,63,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-14,41.5,45,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-14,41.5,57,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-15,41.5,69,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-15,41.5,48,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-15,41.5,64,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-16,41.5,72,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-16,41.5,53,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-16,41.5,69,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-17,41.5,78,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-17,41.5,57,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-17,41.5,70,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-18,41.5,82,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-18,41.5,61,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-18,41.5,75,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-19,41.5,92,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-19,41.5,62,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-19,41.5,81,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-20,41.5,96,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-20,41.5,71,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-20,41.5,87,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-21,41.5,101,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-21,41.5,74,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-21,41.5,92,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-22,41.5,110,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-22,41.5,76,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-22,41.5,97,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-23,41.5,115,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-23,41.5,83,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-23,41.5,101,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-24,41.5,123,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-24,41.5,87,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-24,41.5,110,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-25,41.5,129,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-25,41.5,96,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-25,41.5,116,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-26,41.5,140,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-26,41.5,101,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-26,41.5,122,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-27,41.5,144,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-27,41.5,104,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-27,41.5,134,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-28,41.5,158,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-28,41.5,112,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-28,41.5,139,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-29,41.5,164,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-29,41.5,122,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-29,41.5,147,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-30,41.5,179,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-30,41.5,131,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-30,41.5,158,2023-07
France,7,Mens,1,6.43,-0.23,2023-07-31,41.5,187,2023-07
France,8,Mens,1,6.43,-0.23,2023-07-31,41.5,139,2023-07
France,9,Mens,1,6.43,-0.23,2023-07-31,41.5,169,2023-07
France,7,Mens,1,2.33,1.66,2023-08-01,42.5,26,2023-08
France,8,Mens,1,2.33,1.66,2023-08-01,42.5,28,2023-08
France,9,Mens,1,2.33,1.66,2023-08-01,42.5,27,2023-08
France,7,Mens,1,2.33,1.66,2023-08-02,42.5,24,2023-08
France,8,Mens,1,2.33,1.66,2023-08-02,42.5,29,2023-08
France,9,Mens,1,2.33,1.66,2023-08-02,42.5,32,2023-08
France,7,Mens,1,2.33,1.66,2023-08-03,42.5,26,2023-08
France,8,Mens,1,2.33,1.66,2023-08-03,42.5,29,2023-08
France,9,Mens,1,2.33,1.66,2023-08-03,42.5,28,2023-08
France,7,Mens,1,2.33,1.66,2023-08-04,42.5,24,2023-08
France,8,Mens,1,2.33,1.66,2023-08-04,42.5,31,2023-08
France,9,Mens,1,2.33,1.66,2023-08-04,42.5,30,2023-08
France,7,Mens,1,2.33,1.66,2023-08-05,42.5,26,2023-08
France,8,Mens,1,2.33,1.66,2023-08-05,42.5,31,2023-08
France,9,Mens,1,2.33,1.66,2023-08-05,42.5,35,2023-08
France,7,Mens,1,2.33,1.66,2023-08-06,42.5,29,2023-08
France,8,Mens,1,2.33,1.66,2023-08-06,42.5,26,2023-08
France,9,Mens,1,2.33,1.66,2023-08-06,42.5,36,2023-08
France,7,Mens,1,2.33,1.66,2023-08-07,42.5,27,2023-08
France,8,Mens,1,2.33,1.66,2023-08-07,42.5,31,2023-08
France,9,Mens,1,2.33,1.66,2023-08-07,42.5,31,2023-08
France,7,Mens,1,2.33,1.66,2023-08-08,42.5,28,2023-08
France,8,Mens,1,2.33,1.66,2023-08-08,42.5,33,2023-08
France,9,Mens,1,2.33,1.66,2023-08-08,42.5,35,2023-08
France,7,Mens,1,2.33,1.66,2023-08-09,42.5,31,2023-08
France,8,Mens,1,2.33,1.66,2023-08-09,42.5,31,2023-08
France,9,Mens,1,2.33,1.66,2023-08-09,42.5,35,2023-08
France,7,Mens,1,2.33,1.66,2023-08-10,42.5,30,2023-08
France,8,Mens,1,2.33,1.66,2023-08-10,42.5,30,2023-08
France,9,Mens,1,2.33,1.66,2023-08-10,42.5,34,2023-08
France,7,Mens,1,2.33,1.66,2023-08-11,42.5,29,2023-08
France,8,Mens,1,2.33,1.66,2023-08-11,42.5,30,2023-08
France,9,Mens,1,2.33,1.66,2023-08-11,42.5,37,2023-08
France,7,Mens,1,2.33,1.66,2023-08-12,42.5,32,2023-08
France,8,Mens,1,2.33,1.66,2023-08-12,42.5,32,2023-08
France,9,Mens,1,2.33,1.66,2023-08-12,42.5,34,2023-08
France,7,Mens,1,2.33,1.66,2023-08-13,42.5,33,2023-08
France,8,Mens,1,2.33,1.66,2023-08-13,42.5,36,2023-08
France,9,Mens,1,2.33,1.66,2023-08-13,42.5,38,2023-08
France,7,Mens,1,2.33,1.66,2023-08-14,42.5,32,2023-08
France,8,Mens,1,2.33,1.66,2023-08-14,42.5,32,2023-08
France,9,Mens,1,2.33,1.66,2023-08-14,42.5,38,2023-08
France,7,Mens,1,2.33,1.66,2023-08-15,42.5,33,2023-08
France,8,Mens,1,2.33,1.66,2023-08-15,42.5,35,2023-08
France,9,Mens,1,2.33,1.66,2023-08-15,42.5,41,2023-08
France,7,Mens,1,2.33,1.66,2023-08-16,42.5,36,2023-08
France,8,Mens,1,2.33,1.66,2023-08-16,42.5,34,2023-08
France,9,Mens,1,2.33,1.66,2023-08-16,42.5,43,2023-08
France,7,Mens,1,2.33,1.66,2023-08-17,42.5,38,2023-08
France,8,Mens,1,2.33,1.66,2023-08-17,42.5,37,2023-08
France,9,Mens,1,2.33,1.66,2023-08-17,42.5,40,2023-08
France,7,Mens,1,2.33,1.66,2023-08-18,42.5,33,2023-08
France,8,Mens,1,2.33,1.66,2023-08-18,42.5,35,2023-08
France,9,Mens,1,2.33,1.66,2023-08-18,42.5,45,2023-08
France,7,Mens,1,2.33,1.66,2023-08-19,42.5,34,2023-08
France,8,Mens,1,2.33,1.66,2023-08-19,42.5,36,2023-08
France,9,Mens,1,2.33,1.66,2023-08-19,42.5,45,2023-08
France,7,Mens,1,2.33,1.66,2023-08-20,42.5,39,2023-08
France,8,Mens,1,2.33,1.66,2023-08-20,42.5,43,2023-08
France,9,Mens,1,2.33,1.66,2023-08-20,42.5,45,2023-08
France,7,Mens,1,2.33,1.66,2023-08-21,42.5,38,2023-08
France,8,Mens,1,2.33,1.66,2023-08-21,42.5,43,2023-08
France,9,Mens,1,2.33,1.66,2023-08-21,42.5,44,2023-08
France,7,Mens,1,2.33,1.66,2023-08-22,42.5,39,2023-08
France,8,Mens,1,2.33,1.66,2023-08-22,42.5,43,2023-08
France,9,Mens,1,2.33,1.66,2023-08-22,42.5,48,2023-08
France,7,Mens,1,2.33,1.66,2023-08-23,42.5,38,2023-08
France,8,Mens,1,2.33,1.66,2023-08-23,42.5,43,2023-08
France,9,Mens,1,2.33,1.66,2023-08-23,42.5,47,2023-08
France,7,Mens,1,2.33,1.66,2023-08-24,42.5,40,2023-08
France,8,Mens,1,2.33,1.66,2023-08-24,42.5,42,2023-08
France,9,Mens,1,2.33,1.66,2023-08-24,42.5,46,2023-08
France,7,Mens,1,2.33,1.66,2023-08-25,42.5,45,2023-08
France,8,Mens,1,2.33,1.66,2023-08-25,42.5,45,2023-08
France,9,Mens,1,2.33,1.66,2023-08-25,42.5,53,2023-08
France,7,Mens,1,2.33,1.66,2023-08-26,42.5,44,2023-08
France,8,Mens,1,2.33,1.66,2023-08-26,42.5,47,2023-08
France,9,Mens,1,2.33,1.66,2023-08-26,42.5,49,2023-08
France,7,Mens,1,2.33,1.66,2023-08-27,42.5,43,2023-08
France,8,Mens,1,2.33,1.66,2023-08-27,42.5,50,2023-08
France,9,Mens,1,2.33,1.66,2023-08-27,42.5,52,2023-08
France,7,Mens,1,2.33,1.66,2023-08-28,42.5,48,2023-08
France,8,Mens,1,2.33,1.66,2023-08-28,42.5,50,2023-08
France,9,Mens,1,2.33,1.66,2023-08-28,42.5,56,2023-08
France,7,Mens,1,2.33,1.66,2023-08-29,42.5,44,2023-08
France,8,Mens,1,2.33,1.66,2023-08-29,42.5,49,2023-08
France,9,Mens,1,2.33,1.66,2023-08-29,42.5,52,2023-08
France,7,Mens,1,2.33,1.66,2023-08-30,42.5,45,2023-08
France,8,Mens,1,2.33,1.66,2023-08-30,42.5,54,2023-08
France,9,Mens,1,2.33,1.66,2023-08-30,42.5,56,2023-08
France,7,Mens,1,2.33,1.66,2023-08-31,42.5,45,2023-08
France,8,Mens,1,2.33,1.66,2023-08-31,42.5,52,2023-08
France,9,Mens,1,2.33,1.66,2023-08-31,42.5,58,2023-08
France,7,Mens,1,1.65,1.67,2023-09-01,43.0,31,2023-09
France,8,Mens,1,1.65,1.67,2023-09-01,43.0,17,2023-09
France,9,Mens,1,1.65,1.67,2023-09-01,43.0,12,2023-09
France,7,Mens,1,1.65,1.67,2023-09-02,43.0,31,2023-09
France,8,Mens,1,1.65,1.67,2023-09-02,43.0,18,2023-09
France,9,Mens,1,1.65,1.67,2023-09-02,43.0,12,2023-09
France,7,Mens,1,1.65,1.67,2023-09-03,43.0,33,2023-09
France,8,Mens,1,1.65,1.67,2023-09-03,43.0,20,2023-09
France,9,Mens,1,1.65,1.67,2023-09-03,43.0,10,2023-09
France,7,Mens,1,1.65,1.67,2023-09-04,43.0,33,2023-09
France,8,Mens,1,1.65,1.67,2023-09-04,43.0,18,2023-09
France,9,Mens,1,1.65,1.67,2023-09-04,43.0,11,2023-09
France,7,Mens,1,1.65,1.67,2023-09-05,43.0,31,2023-09
France,8,Mens,1,1.65,1.67,2023-09-05,43.0,18,2023-09
France,9,Mens,1,1.65,1.67,2023-09-05,43.0,12,2023-09
France,7,Mens,1,1.65,1.67,2023-09-06,43.0,31,2023-09
France,8,Mens,1,1.65,1.67,2023-09-06,43.0,15,2023-09
France,9,Mens,1,1.65,1.67,2023-09-06,43.0,13,2023-09
France,7,Mens,1,1.65,1.67,2023-09-07,43.0,32,2023-09
France,8,Mens,1,1.65,1.67,2023-09-07,43.0,17,2023-09
France,9,Mens,1,1.65,1.67,2023-09-07,43.0,16,2023-09
France,7,Mens,1,1.65,1.67,2023-09-08,43.0,30,2023-09
France,8,Mens,1,1.65,1.67,2023-09-08,43.0,21,2023-09
France,9,Mens,1,1.65,1.67,2023-09-08,43.0,12,2023-09
France,7,Mens,1,1.65,1.67,2023-09-09,43.0,36,2023-09
France,8,Mens,1,1.65,1.67,2023-09-09,43.0,22,2023-09
France,9,Mens,1,1.65,1.67,2023-09-09,43.0,12,2023-09
France,7,Mens,1,1.65,1.67,2023-09-10,43.0,36,2023-09
France,8,Mens,1,1.65,1.67,2023-09-10,43.0,18,2023-09
France,9,Mens,1,1.65,1.67,2023-09-10,43.0,14,2023-09
France,7,Mens,1,1.65,1.67,2023-09-11,43.0,33,2023-09
France,8,Mens,1,1.65,1.67,2023-09-11,43.0,21,2023-09
France,9,Mens,1,1.65,1.67,2023-09-11,43.0,17,2023-09
